UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,11,2020,93,330134,108611,221523,94672,190048,6890,18509,571,1135,5490,9973,115,195,873,1663,95408,191438,7091,18947,1055,2126,5773,10430,224,398,100236,205043,86824,174765,6655,17912,444,863,5441,9869,102,168,770,1466,87473,175984,6816,18265,876,1758,5695,10276,199,345,8375,16480,7848,15283,235,597,127,272,49,104,13,27,103,197,7935,15454,275,682,179,368,78,154,25,53
R,11,2020,94,265622,84355,181267,73410,155537,5388,15021,468,918,4303,8264,81,180,705,1347,74009,156679,5558,15407,861,1688,4522,8624,173,336,77836,168095,67329,143335,5185,14544,366,707,4266,8170,71,159,619,1180,67854,144329,5317,14857,718,1393,4462,8494,149,301,6519,13172,6081,12202,203,477,102,211,37,94,10,21,86,167,6155,12350,241,550,143,295,60,130,24,35
R,11,2020,95,211646,64471,147175,55808,125937,4111,12172,358,715,3609,7044,63,148,522,1159,56249,126902,4237,12513,645,1369,3783,7359,129,291,59589,136720,51262,116244,3967,11796,270,546,3581,6977,55,132,454,1025,51649,117097,4064,12078,520,1136,3732,7253,111,255,4882,10455,4546,9693,144,376,88,169,28,67,8,16,68,134,4600,9805,173,435,125,233,51,106,18,36
R,11,2020,96,165232,48685,116547,41865,99873,3139,9538,271,586,2945,5568,47,113,418,869,42214,100592,3248,9796,504,1099,3087,5798,96,212,45048,108583,38476,92471,3029,9254,212,463,2920,5515,43,100,368,780,38784,93115,3115,9473,420,929,3046,5723,83,191,3637,7964,3389,7402,110,284,59,123,25,53,4,13,50,89,3430,7477,133,323,84,170,41,75,13,21
R,11,2020,97,121833,35019,86814,29960,74273,2232,7054,200,407,2247,4319,41,83,339,678,30245,74835,2322,7267,384,804,2357,4490,85,167,32317,81132,27430,69004,2155,6844,159,319,2231,4285,36,73,306,607,27691,69504,2230,7025,327,682,2333,4440,73,147,2702,5682,2530,5269,77,210,41,88,16,34,5,10,33,71,2554,5331,92,242,57,122,24,50,12,20
R,11,2020,98,89699,24964,64735,21172,55136,1636,5386,142,313,1772,3321,26,72,216,507,21356,55550,1689,5538,260,602,1848,3452,58,139,23168,60607,19509,51298,1577,5244,115,257,1757,3296,22,66,188,446,19669,51659,1617,5368,218,515,1824,3415,49,126,1796,4128,1663,3838,59,142,27,56,15,25,4,6,28,61,1687,3891,72,170,42,87,24,37,9,13
R,11,2020,99,63423,16897,46526,14346,39547,1037,3877,90,218,1236,2436,21,49,167,399,14483,39869,1091,4007,182,445,1288,2546,45,107,15726,43648,13256,36892,1007,3774,71,180,1228,2417,17,45,147,340,13377,37169,1052,3880,153,377,1272,2509,36,93,1171,2878,1090,2655,30,103,19,38,8,19,4,4,20,59,1106,2700,39,127,29,68,16,37,9,14
R,11,2020,100,111431,27163,84268,21961,69139,1958,7978,182,445,2699,5842,48,108,315,756,22213,69746,2050,8249,350,863,2803,6037,98,213,25382,79389,20330,64656,1899,7787,148,377,2685,5807,43,98,277,664,20554,65185,1976,8018,295,750,2775,5977,84,191,1781,4879,1631,4483,59,191,34,68,14,35,5,10,38,92,1659,4561,74,231,55,113,28,60,14,22
R,12,2020,999,329975674,162500639,167475035,124143642,126344784,21394603,23254346,2170478,2143685,9605600,10475596,430752,418058,4755564,4838566,128387754,130640464,23562464,25502438,3544244,3581213,11375793,12241558,845295,836357,131411114,136916839,96991614,99696357,19854152,21664955,1198007,1239616,9280144,10150055,310835,305608,3776362,3860248,100361881,103121698,21562277,23445566,2167474,2275427,10778486,11644198,634368,633707,31089525,30558196,27152028,26648427,1540451,1589391,972471,904069,325456,325541,119917,112450,979202,978318,28025873,27518766,2000187,2056872,1376770,1305786,597307,597360,210927,202650
R,12,2020,0,3731298,1906310,1824988,1324272,1267297,301023,288869,35870,34340,110061,105159,7043,6721,128041,122602,1442257,1380259,372734,357537,59264,56733,156877,149992,15654,14973,1409325,1349009,919660,879740,266078,255388,14372,13770,102291,97721,4318,4124,102606,98266,1014759,970800,324480,311320,29331,28102,141173,134961,10596,10149,496985,475979,404612,387557,34945,33481,21498,20570,7770,7438,2725,2597,25435,24336,427498,409459,48254,46217,29933,28631,15704,15031,5058,4824
R,12,2020,1,3748663,1914657,1834006,1332989,1273634,300721,293363,35753,34379,113905,107070,7191,6746,124098,118814,1447103,1382875,369310,359252,58876,56608,159854,150808,15697,14795,1419620,1355651,929647,883467,265932,259589,14329,13907,106089,99644,4414,4137,99209,94907,1021379,971205,321544,312996,29140,28145,144290,135965,10646,10027,495037,478355,403342,390167,34789,33774,21424,20472,7816,7426,2777,2609,24889,23907,425724,411670,47766,46256,29736,28463,15564,14843,5051,4768
R,12,2020,2,3809332,1945593,1863739,1353394,1292954,304722,297629,36330,34869,118082,111075,7286,6878,125779,120334,1469027,1403564,374155,364298,59758,57376,164739,155444,15914,15031,1442345,1377958,942832,896262,269681,263617,14502,14046,110220,103599,4501,4249,100609,96185,1035829,985144,326001,317669,29499,28469,149065,140509,10831,10229,503248,485781,410562,396692,35041,34012,21828,20823,7862,7476,2785,2629,25170,24149,433198,418420,48154,46629,30259,28907,15674,14935,5083,4802
R,12,2020,3,3885345,1986604,1898741,1382440,1318421,308958,300863,36284,34444,124441,116762,7357,6985,127124,121266,1499227,1429880,378520,367894,60130,57254,172011,161468,16211,15280,1475726,1406497,961762,912999,275124,267968,15342,14616,116821,109446,4711,4393,101966,97075,1055900,1002683,331647,322414,30736,29307,156586,146675,11272,10486,510878,492244,420678,405422,33834,32895,20942,19828,7620,7316,2646,2592,25158,24191,443327,427197,46873,45480,29394,27947,15425,14793,4939,4794
R,12,2020,4,3992702,2039978,1952724,1432013,1365968,308460,302127,35774,34648,127753,120117,7411,7063,128567,122801,1550172,1478877,378036,369148,60241,58084,176233,165839,16428,15547,1515893,1448269,997370,947760,274728,269398,16015,15463,120032,112815,4732,4461,103016,98372,1092515,1038673,331151,323806,31874,30645,160552,150964,11411,10719,524085,504455,434643,418208,33732,32729,19759,19185,7721,7302,2679,2602,25551,24429,457657,440204,46885,45342,28367,27439,15681,14875,5017,4828
R,12,2020,5,4037380,2064032,1973348,1455097,1386122,312954,305096,35112,33933,125401,118141,7267,7037,128201,123019,1572965,1499225,382340,372280,59763,57495,173440,163797,16243,15564,1535640,1464287,1014528,962153,279475,272552,16384,15607,117833,110917,4598,4432,102822,98626,1109535,1053284,335806,327144,32437,30911,157997,149043,11253,10747,528392,509061,440569,423969,33479,32544,18728,18326,7568,7224,2669,2605,25379,24393,463430,445941,46534,45136,27326,26584,15443,14754,4990,4817
R,12,2020,6,4056788,2074262,1982526,1462549,1391590,314361,306836,35279,34339,127378,120549,7127,6893,127568,122319,1579825,1504015,383095,373466,59949,57979,175347,165911,16144,15405,1549185,1476952,1024790,970487,280536,274166,16625,16074,120178,113649,4607,4452,102449,98124,1119444,1061118,336320,328305,32760,31478,160402,151586,11316,10795,525077,505574,437759,421103,33825,32670,18654,18265,7200,6900,2520,2441,25119,24195,460381,442897,46775,45161,27189,26501,14945,14325,4828,4610
R,12,2020,7,4017331,2054009,1963322,1449726,1381036,313282,305052,35589,34168,123074,116374,6878,6576,125460,120116,1564980,1491324,380618,370479,60074,57606,170327,160871,15921,15050,1533787,1462989,1015481,963575,280035,273029,16949,16198,116206,109729,4495,4239,100621,96219,1108385,1052356,334643,326150,32978,31500,155740,146854,11156,10446,520222,500333,434245,417461,33247,32023,18640,17970,6868,6645,2383,2337,24839,23897,456595,438968,45975,44329,27096,26106,14587,14017,4765,4604
R,12,2020,8,4041756,2064903,1976853,1458687,1392359,313656,305135,35487,34419,125583,118914,6923,6665,124567,119361,1573032,1501923,380218,369546,59995,57964,172671,163461,15945,15232,1541328,1470838,1020390,968914,280844,273455,17044,16428,118796,112248,4519,4302,99735,95491,1112378,1056995,334688,325608,33052,31803,158223,149441,11181,10602,523575,506015,438297,423445,32812,31680,18443,17991,6787,6666,2404,2363,24832,23870,460654,444928,45530,43938,26943,26161,14448,14020,4764,4630
R,12,2020,9,4064329,2078533,1985796,1477709,1407456,315157,306407,35495,34396,119547,113261,6695,6422,123930,117854,1591519,1515629,381667,369877,60217,57983,165820,157106,15637,14887,1545447,1472414,1029262,975929,282856,275170,17255,16402,112874,106852,4297,4111,98903,93950,1120532,1062588,336569,326410,33385,31737,151441,143362,10868,10297,533086,513382,448447,431527,32301,31237,18240,17994,6673,6409,2398,2311,25027,23904,470987,453041,45098,43467,26832,26246,14379,13744,4769,4590
R,12,2020,10,4107887,2098049,2009838,1500516,1433028,316774,307680,33859,32863,116771,111676,6466,6188,123663,118403,1614236,1541815,382930,371555,58945,57097,162569,155040,15354,14580,1553021,1483959,1036314,985186,286573,278003,17261,16914,110390,105706,4271,4113,98212,94037,1127038,1071959,339777,329343,33494,32649,148480,141834,10796,10275,545028,525879,464202,447842,30201,29677,16598,15949,6381,5970,2195,2075,25451,24366,487198,469856,43153,42212,25451,24448,14089,13206,4558,4305
R,12,2020,11,4050196,2066030,1984166,1483935,1418535,311949,304193,33134,32086,112032,108068,6256,6157,118724,115127,1593088,1524260,375657,366755,57258,55417,155767,149849,14644,14339,1529977,1466784,1025630,976533,282573,275460,17443,16945,105965,102224,4246,4124,94120,91498,1112590,1060938,333897,325891,32983,32100,142237,137026,10409,10125,536053,517382,458305,442002,29376,28733,15691,15141,6067,5844,2010,2033,24604,23629,480498,463322,41760,40864,24275,23317,13530,12823,4235,4214
R,12,2020,12,4163551,2125220,2038331,1530001,1460503,323326,315031,33764,32389,113667,109591,6367,6262,118095,114555,1638368,1565669,386909,377501,57769,55614,156642,150734,14919,14325,1575631,1510629,1058641,1008143,293263,286146,17736,17273,107596,103764,4316,4206,94079,91097,1145280,1092169,344782,336805,33329,32185,143483,138028,10622,10102,549589,527702,471360,452360,30063,28885,16028,15116,6071,5827,2051,2056,24016,23458,493088,473500,42127,40696,24440,23429,13159,12706,4297,4223
R,12,2020,13,4211365,2149957,2061408,1553943,1483991,324343,315959,34503,33482,115073,109979,6406,6297,115689,111700,1660037,1586318,386285,376562,58545,56624,157211,150129,14841,14324,1593649,1526508,1075730,1024416,294588,287133,17935,17802,109051,104330,4350,4192,91995,88635,1160480,1105906,344711,336109,33523,32692,144107,137721,10591,10086,556308,534900,478213,459575,29755,28826,16568,15680,6022,5649,2056,2105,23694,23065,499557,480412,41574,40453,25022,23932,13104,12408,4250,4238
R,12,2020,14,4200156,2145698,2054458,1557892,1486243,321823,312344,34667,32953,113141,108849,6280,6134,111895,107935,1660441,1585137,381039,370214,58178,55634,154354,147789,14492,13913,1595763,1525581,1084030,1030639,293015,284194,18067,17519,107157,103286,4293,4106,89201,85837,1166111,1109572,341064,331260,33339,32182,141607,135743,10344,9824,549935,528877,473862,455604,28808,28150,16600,15434,5984,5563,1987,2028,22694,22098,494330,475565,39975,38954,24839,23452,12747,12046,4148,4089
R,12,2020,15,4175761,2132575,2043186,1558579,1482797,313967,306382,34012,33078,113177,111617,6309,6234,106531,103078,1656114,1577059,369684,360780,56954,55135,152546,149445,14024,13646,1593007,1525819,1092192,1035565,286075,279505,17971,17671,107586,106330,4269,4287,84914,82461,1170239,1111203,331363,323883,32878,32002,140582,138117,9963,9819,539568,517367,466387,447232,27892,26877,16041,15407,5591,5287,2040,1947,21617,20617,485875,465856,38321,36897,24076,23133,11964,11328,4061,3827
R,12,2020,16,4177525,2130724,2046801,1561704,1490060,311717,303367,33434,32238,115051,114952,6256,5961,102562,100223,1655468,1581598,364697,355520,55915,54242,153290,151818,13814,13283,1602904,1538745,1104050,1050005,284783,277423,17996,17187,109453,109629,4371,4163,82251,80338,1179569,1123599,327907,320037,32879,31739,141655,140714,10022,9622,527820,508056,457654,440055,26934,25944,15438,15051,5598,5323,1885,1798,20311,19885,475899,457999,36790,35483,23036,22503,11635,11104,3792,3661
R,12,2020,17,4171245,2127177,2044068,1565349,1492996,309335,301587,32614,31840,115094,115467,6084,5779,98701,96399,1655510,1581052,359783,351142,54883,53561,151750,151176,13456,12890,1609323,1544237,1115761,1059051,283023,276478,17555,17073,109689,110269,4247,4050,79048,77316,1188232,1129947,324187,316969,32295,31579,140536,140249,9766,9394,517854,499831,449588,433945,26312,25109,15059,14767,5405,5198,1837,1729,19653,19083,467278,451105,35596,34173,22588,21982,11214,10927,3690,3496
R,12,2020,18,4173006,2128085,2044921,1564803,1492648,313489,306495,33023,31672,116027,115575,6026,5812,94717,92719,1651076,1577022,361616,354060,55013,53281,151032,149486,13254,12717,1612902,1548609,1116785,1060554,287422,281759,17800,17231,110663,110612,4260,4070,75972,74383,1186196,1128531,326776,320645,32424,31652,140123,139129,9731,9287,515183,496312,448018,432094,26067,24736,15223,14441,5364,4963,1766,1742,18745,18336,464880,448491,34840,33415,22589,21629,10909,10357,3523,3430
R,12,2020,19,4220492,2153868,2066624,1581990,1508260,321217,313083,32885,31391,118218,116738,5927,5745,93631,91407,1667140,1591469,368811,359895,55140,53266,152544,149828,13032,12640,1640527,1573789,1135117,1078677,295255,288551,17941,17381,113103,111808,4183,3984,74928,73388,1203426,1145723,334034,326911,32839,32081,142012,139702,9563,9210,513341,492835,446873,429583,25962,24532,14944,14010,5115,4930,1744,1761,18703,18019,463714,445746,34777,32984,22301,21185,10532,10126,3469,3430
R,12,2020,20,4342500,2218810,2123690,1623838,1543098,336441,327551,33825,32450,124979,123750,6151,5920,93576,90921,1708950,1625540,383562,374016,56650,54539,159264,156629,13244,12861,1697670,1625816,1169422,1109241,310434,302616,18680,17918,119730,118805,4415,4164,74989,73072,1237752,1175706,348829,340611,34035,32986,148716,146504,9815,9419,521140,497874,454416,433857,26007,24935,15145,14532,5249,4945,1736,1756,18587,17849,471198,449834,34733,33405,22615,21553,10548,10125,3429,3442
R,12,2020,21,4288668,2192628,2096040,1611156,1530110,330923,321124,33119,31937,121011,119348,6115,5693,90304,87828,1693171,1609546,376537,366114,55732,53923,153291,150540,13158,12493,1684776,1611299,1168067,1107308,305492,296872,18481,17999,115932,114563,4373,4067,72431,70490,1234038,1171182,342749,333733,33876,33049,143179,140764,9714,9249,507852,484741,443089,422802,25431,24252,14638,13938,5079,4785,1742,1626,17873,17338,459133,438364,33788,32381,21856,20874,10112,9776,3444,3244
R,12,2020,22,4301485,2196187,2105298,1612146,1534476,332299,323879,32889,31907,124112,123031,6049,5690,88692,86315,1692416,1612722,376486,367577,55383,54120,155956,153453,13122,12272,1694247,1625419,1174087,1115708,307130,300027,18350,17910,119017,118208,4353,4067,71310,69499,1238780,1178865,343297,335873,33773,33314,145928,143814,9804,9138,501940,479879,438059,418768,25169,23852,14539,13997,5095,4823,1696,1623,17382,16816,453636,433857,33189,31704,21610,20806,10028,9639,3318,3134
R,12,2020,23,4285330,2187856,2097474,1602147,1526178,329730,321567,32498,31498,132300,129297,6102,5636,85079,83298,1679130,1601449,371556,363043,54737,53450,163030,158942,12745,12034,1693278,1625744,1170013,1113850,305371,298403,18061,17892,127269,124550,4408,4075,68156,66974,1231818,1174435,339375,332328,33398,33172,153194,149617,9515,8991,494578,471730,432134,412328,24359,23164,14437,13606,5031,4747,1694,1561,16923,16324,447312,427014,32181,30715,21339,20278,9836,9325,3230,3043
R,12,2020,24,4339713,2215422,2124291,1623904,1545019,329633,323569,32743,31396,139102,136701,6320,5774,83720,81832,1699601,1618702,370009,363775,55263,53436,169418,166028,12998,12394,1719802,1653551,1190386,1133193,305450,300909,18291,17685,134179,131915,4563,4165,66933,65684,1251044,1192421,338119,333726,33673,32965,159940,156704,9728,9313,495620,470740,433518,411826,24183,22660,14452,13711,4923,4786,1757,1609,16787,16148,448557,426281,31890,30049,21590,20471,9478,9324,3270,3081
R,12,2020,25,4417951,2260543,2157408,1651114,1565245,342377,332400,33165,31602,145145,142354,6517,6185,82225,79622,1725045,1636664,381481,371256,56178,53723,174971,170813,13219,12825,1759988,1682313,1212937,1149374,317726,309192,18692,17813,140211,137512,4760,4480,65662,63942,1271998,1206864,349339,340738,34682,33317,165494,161582,9981,9680,500555,475095,438177,415871,24651,23208,14473,13789,4934,4842,1757,1705,16563,15680,453047,429800,32142,30518,21496,20406,9477,9231,3238,3145
R,12,2020,26,4500742,2302721,2198021,1674079,1585511,358394,348482,33605,32485,149875,146619,6567,6394,80201,78530,1745838,1655561,395759,386179,56892,55136,178983,174782,13521,12964,1798984,1722308,1232699,1169225,333384,324971,19192,18413,144921,141906,4835,4696,63953,63097,1289917,1225514,363456,355600,35450,34479,169661,165791,10242,9846,503737,475713,441380,416286,25010,23511,14413,14072,4954,4713,1732,1698,16248,15433,455921,430047,32303,30579,21442,20657,9322,8991,3279,3118
R,12,2020,27,4587417,2349619,2237798,1703980,1607007,372581,361100,34720,33425,154756,153666,6794,6396,76788,76204,1772282,1674703,407626,397039,57391,56137,183237,180998,13588,13007,1839534,1760093,1256313,1188557,347167,337480,19918,19413,149905,148857,4942,4709,61289,61077,1310854,1242854,375297,366458,35826,35583,174102,172068,10248,9873,510085,477705,447667,418450,25414,23620,14802,14012,4851,4809,1852,1687,15499,15127,461428,431849,32329,30581,21565,20554,9135,8930,3340,3134
R,12,2020,28,4701895,2409016,2292879,1746830,1646125,383290,370002,36402,34137,159915,161458,6866,6530,75713,74627,1813945,1712224,416419,403864,59705,56898,188409,189000,13696,13202,1889058,1808866,1290551,1221939,357431,345829,20909,19939,155016,156596,4996,4784,60155,59779,1343847,1274897,383619,372950,37281,36165,179408,180139,10386,9990,519958,484013,456279,424186,25859,24173,15493,14198,4899,4862,1870,1746,15558,14848,470098,437327,32800,30914,22424,20733,9001,8861,3310,3212
R,12,2020,29,4793045,2438756,2354289,1767821,1684968,386216,382306,36964,33941,167722,171936,7628,6907,72405,74231,1831096,1749744,417271,415712,59437,56302,195734,200528,14732,13988,1921325,1873491,1315509,1266230,359590,356329,21146,20099,162593,166624,5547,5106,56940,59103,1365163,1317736,383730,382756,36720,35864,186468,190969,11154,10689,517431,480798,452312,418738,26626,25977,15818,13842,5129,5312,2081,1801,15465,15128,465933,432008,33541,32956,22717,20438,9266,9559,3578,3299
R,12,2020,30,4858367,2467633,2390734,1797386,1716917,383224,382871,36588,33573,173910,179304,7822,7184,68703,70885,1857293,1778909,411586,414232,58075,55235,201487,206712,14707,13971,1947142,1913894,1342406,1301970,356276,356478,20546,19871,168542,174007,5616,5359,53756,56209,1389077,1351014,377995,381138,35338,35045,192158,197376,11034,10729,520491,476840,454980,414947,26948,26393,16042,13702,5368,5297,2206,1825,14947,14676,468216,427895,33591,33094,22737,20190,9329,9336,3673,3242
R,12,2020,31,4695301,2382444,2312857,1740623,1659294,363782,368165,35144,31971,171948,180652,7840,6879,63107,65896,1795765,1716701,389431,396906,55075,52257,197236,206417,14094,13267,1885654,1860195,1306275,1265149,338055,343065,19513,19017,166845,175490,5704,5185,49262,52289,1349133,1310528,357522,365537,33221,33251,188551,197645,10673,10312,496790,452662,434348,394145,25727,25100,15631,12954,5103,5162,2136,1694,13845,13607,446632,406173,31909,31369,21854,19006,8685,8772,3421,2955
R,12,2020,32,4569586,2312707,2256879,1701901,1628451,338550,347687,34263,30897,171311,180908,7580,6934,59102,62002,1753243,1682456,361940,374291,52953,50046,195493,205469,13661,12966,1824164,1814812,1273906,1243389,314017,323283,18683,18031,166360,175893,5524,5227,45674,48989,1313436,1285953,331410,343749,31257,31495,187083,196974,10342,10044,488543,442067,427995,385062,24533,24404,15580,12866,4951,5015,2056,1707,13428,13013,439807,396503,30530,30542,21696,18551,8410,8495,3319,2922
