"geoid","tblid","order","cest","clb","cub"
"01000US","B25115","      18","5202723","5120759","5284687"
"01000US","B25115","      19","4365975","4305992","4425958"
"01000US","B25115","      20","9173252","9052046","9294458"
"01000US","B25115","      21","2048181","1994987","2101375"
"01000US","B25115","      22","1082157","1042960","1121354"
"01000US","B25115","      23","966024","928985","1003063"
"01000US","B25115","      24","7125071","7027786","7222356"
"01000US","B25115","      25","5239692","5145851","5333533"
"01000US","B25115","      26","1885379","1841229","1929529"
"01000US","B25115","      27","17405967","17233587","17578347"
"01000US","B99011","       1","285691501"," "," "
"01000US","B99011","       2","648044"," "," "
"01000US","B99011","       3","285043457"," "," "
"01000US","B99012","       1","285691501"," "," "
"01000US","B99012","       2","2470136"," "," "
"01000US","B99012","       3","283221365"," "," "
"01000US","B99021","       1","285691501"," "," "
"01000US","B99021","       2","4996149"," "," "
"01000US","B99021","       3","280695352"," "," "
"01000US","B99031","       1","285691501"," "," "
"01000US","B99031","       2","4683534"," "," "
"01000US","B99031","       3","281007967"," "," "
"01000US","B99051","       1","285691501"," "," "
"01000US","B99051","       2","251411745"," "," "
"01000US","B99051","       3","41731"," "," "
"01000US","B99051","       4","251370014"," "," "
"01000US","B99051","       5","34279756"," "," "
"01000US","B99051","       6","869016"," "," "
"01000US","B99051","       7","33410740"," "," "
"01000US","B99052","       1","37825141"," "," "
"01000US","B99052","       2","3545385"," "," "
"01000US","B99052","       3","432340"," "," "
"01000US","B99052","       4","3113045"," "," "
"01000US","B99052","       5","34279756"," "," "
"01000US","B99052","       6","2334723"," "," "
"01000US","B99052","       7","31945033"," "," "
"01000US","B99061","       1","285691501"," "," "
"01000US","B99061","       2","15710326"," "," "
"01000US","B99061","       3","269981175"," "," "
"01000US","B99071","       1","281761953"," "," "
"01000US","B99071","       2","5872613"," "," "
"01000US","B99071","       3","275889340"," "," "
"01000US","B99072","       1","281761953"," "," "
"01000US","B99072","       2","44244264"," "," "
"01000US","B99072","       3","2397570"," "," "
"01000US","B99072","       4","663303"," "," "
"01000US","B99072","       5","1734267"," "," "
"01000US","B99072","       6","41846694"," "," "
"01000US","B99072","       7","237517689"," "," "
"01000US","B99081","       1","130831187"," "," "
"01000US","B99081","       2","3109648"," "," "
"01000US","B99081","       3","127721539"," "," "
"01000US","B99082","       1","130831187"," "," "
"01000US","B99082","       2","5420182"," "," "
"01000US","B99082","       3","1702735"," "," "
"01000US","B99082","       4","3717447"," "," "
"01000US","B99082","       5","125411005"," "," "
"01000US","B99083","       1","130831187"," "," "
"01000US","B99083","       2","114818789"," "," "
"01000US","B99083","       3","3972154"," "," "
"01000US","B99083","       4","110846635"," "," "
"01000US","B99083","       5","16012398"," "," "
"01000US","B99084","       1","130831187"," "," "
"01000US","B99084","       2","125807743"," "," "
"01000US","B99084","       4","10952125"," "," "
"01000US","B99084","       5","114855618"," "," "
"01000US","B99084","       6","5023444"," "," "
"01000US","B99085","       1","130831187"," "," "
"01000US","B99085","       2","125807743"," "," "
"01000US","B99085","       4","7858567"," "," "
"01000US","B99085","       5","117949176"," "," "
"01000US","B99085","       6","5023444"," "," "
"01000US","B99086","       1","130831187"," "," "
"01000US","B99086","       2","918166"," "," "
"01000US","B99086","       3","129913021"," "," "
"01000US","B99092","       1","285691501"," "," "
"01000US","B99092","       2","2420964"," "," "
"01000US","B99092","       3","283270537"," "," "
"01000US","B99093","       1","15785804"," "," "
"01000US","B99093","       2","81485"," "," "
"01000US","B99093","       3","15704319"," "," "
"01000US","B99102","       1","167762835"," "," "
"01000US","B99102","       2","672182"," "," "
"01000US","B99102","       3","167090653"," "," "
"01000US","B99103","       1","5675375"," "," "
"01000US","B99103","       2","582679"," "," "
"01000US","B99103","       3","5092696"," "," "
"01000US","B99104","       1","167762835"," "," "
"01000US","B99104","       2","5675375"," "," "
"01000US","B99104","       3","2374694"," "," "
"01000US","B99104","       5","258620"," "," "
"01000US","B99104","       6","2116074"," "," "
"01000US","B99104","       7","3300681"," "," "
"01000US","B99104","       8","162087460"," "," "
"01000US","B99121","       1","224939628"," "," "
"01000US","B99121","       2","2396200"," "," "
"01000US","B99121","       3","222543428"," "," "
"01000US","B99131","       1","73824682"," "," "
"01000US","B99131","       2","662878"," "," "
"01000US","B99131","       3","73161804"," "," "
"01000US","B99132","       1","73824682"," "," "
"01000US","B99132","       2","1262439"," "," "
"01000US","B99132","       3","72562243"," "," "
"01000US","B99141","       1","273994335"," "," "
"01000US","B99141","       2","6349186"," "," "
"01000US","B99141","       3","267645149"," "," "
"01000US","B99142","       1","75475565"," "," "
"01000US","B99142","       2","3960681"," "," "
"01000US","B99142","       3","71514884"," "," "
"01000US","B99151","       1","186534177"," "," "
"01000US","B99151","       2","5436397"," "," "
"01000US","B99151","       3","181097780"," "," "
"01000US","B99161","       1","265683349"," "," "
"01000US","B99161","       2","4792198"," "," "
"01000US","B99161","       3","260891151"," "," "
"01000US","B99162","       1","265683349"," "," "
"01000US","B99162","       2","216050424"," "," "
"01000US","B99162","       3","49632925"," "," "
"01000US","B99162","       5","2097211"," "," "
"01000US","B99162","       6","880004"," "," "
"01000US","B99162","       7","1217207"," "," "
"01000US","B99162","       8","47535714"," "," "
"01000US","B99163","       1","265683349"," "," "
"01000US","B99163","       2","216050424"," "," "
"01000US","B99163","       3","49632925"," "," "
"01000US","B99163","       5","1305967"," "," "
"01000US","B99163","       6","48326958"," "," "
"01000US","B99171","       1","49625748"," "," "
"01000US","B99171","       3","8537901"," "," "
"01000US","B99171","       4","403012"," "," "
"01000US","B99171","       5","49448"," "," "
"01000US","B99171","       6","30695"," "," "
"01000US","B99171","       7","28846"," "," "
"01000US","B99171","       8","62229"," "," "
"01000US","B99171","       9","1974291"," "," "
"01000US","B99171","      11","29816612"," "," "
"01000US","B99171","      12","380249"," "," "
"01000US","B99171","      13","408162"," "," "
"01000US","B99171","      14","204367"," "," "
"01000US","B99171","      15","254489"," "," "
"01000US","B99171","      16","518299"," "," "
"01000US","B99171","      17","6957148"," "," "
"01000US","B99172","       1","73885953"," "," "
"01000US","B99172","       3","5519545"," "," "
"01000US","B99172","       4","224525"," "," "
"01000US","B99172","       5","132895"," "," "
"01000US","B99172","       6","107150"," "," "
"01000US","B99172","       7","145948"," "," "
"01000US","B99172","       8","277205"," "," "
"01000US","B99172","       9","1036642"," "," "
"01000US","B99172","      11","49268016"," "," "
"01000US","B99172","      12","950035"," "," "
"01000US","B99172","      13","2146103"," "," "
"01000US","B99172","      14","1511056"," "," "
"01000US","B99172","      15","2086614"," "," "
"01000US","B99172","      16","3487736"," "," "
"01000US","B99172","      17","6992483"," "," "
"01000US","B99181","       1","264965834"," "," "
"01000US","B99181","       2","12413127"," "," "
"01000US","B99181","       3","252552707"," "," "
"01000US","B99182","       1","264965834"," "," "
"01000US","B99182","       2","6814062"," "," "
"01000US","B99182","       3","258151772"," "," "
"01000US","B99183","       1","264965834"," "," "
"01000US","B99183","       2","8916549"," "," "
"01000US","B99183","       3","256049285"," "," "
"01000US","B99184","       1","264965834"," "," "
"01000US","B99184","       2","5700860"," "," "
"01000US","B99184","       3","259264974"," "," "
"01000US","B99185","       1","264965834"," "," "
"01000US","B99185","       2","6013237"," "," "
"01000US","B99185","       3","258952597"," "," "
"01000US","B99186","       1","220076798"," "," "
"01000US","B99186","       2","4636184"," "," "
"01000US","B99186","       3","215440614"," "," "
"01000US","B99187","       1","185871497"," "," "
"01000US","B99187","       2","3885166"," "," "
"01000US","B99187","       3","181986331"," "," "
"01000US","B99191","       1","224939628"," "," "
"01000US","B99191","       3","182605156"," "," "
"01000US","B99191","       4","3520973"," "," "
"01000US","B99191","       5","1693565"," "," "
"01000US","B99191","       6","726506"," "," "
"01000US","B99191","       7","930054"," "," "
"01000US","B99191","       8","2129741"," "," "
"01000US","B99191","       9","33333633"," "," "
"01000US","B99192","       1","109902090"," "," "
"01000US","B99192","       3","81829554"," "," "
"01000US","B99192","       4","1763109"," "," "
"01000US","B99192","       5","2837611"," "," "
"01000US","B99192","       6","2033974"," "," "
"01000US","B99192","       7","3007242"," "," "
"01000US","B99192","       8","5111592"," "," "
"01000US","B99192","       9","13319008"," "," "
"01000US","B99193","       1","73885953"," "," "
"01000US","B99193","       3","54787561"," "," "
"01000US","B99193","       4","1174560"," "," "
"01000US","B99193","       5","2278998"," "," "
"01000US","B99193","       6","1618206"," "," "
"01000US","B99193","       7","2232562"," "," "
"01000US","B99193","       8","3764941"," "," "
"01000US","B99193","       9","8029125"," "," "
"01000US","B99194","       1","36016137"," "," "
"01000US","B99194","       3","27542047"," "," "
"01000US","B99194","       4","580560"," "," "
"01000US","B99194","       5","486127"," "," "
"01000US","B99194","       6","341170"," "," "
"01000US","B99194","       7","612248"," "," "
"01000US","B99194","       8","1088060"," "," "
"01000US","B99194","       9","5365925"," "," "
"01000US","B99201","       1","220794313"," "," "
"01000US","B99201","       3","189906158"," "," "
"01000US","B99201","       4","2098289"," "," "
